order_value,customer_age,previous_orders,previous_returns,delivery_days,payment_method,customer_rating,return_rate,returned
9419,50,27,5,2,COD,2.1,0.18518518518518517,1
6510,18,8,7,6,UPI,4.3,0.875,1
3739,29,20,3,1,UPI,3.1,0.15,0
3683,23,29,7,2,COD,4.2,0.2413793103448276,0
7571,58,22,1,5,UPI,3.2,0.045454545454545456,1
2441,22,21,9,1,COD,2.2,0.42857142857142855,1
6578,33,19,8,8,CARD,4.3,0.42105263157894735,0
2965,35,13,8,1,CARD,2.2,0.6153846153846154,0
9565,35,14,7,9,UPI,4.8,0.5,1
5111,18,10,9,10,CARD,2.2,0.9,1
603,36,11,9,3,CARD,3.4,0.8181818181818182,1
3582,25,2,0,2,CARD,4.2,0.0,0
4363,20,25,1,1,UPI,3.2,0.04,0
7830,42,26,5,9,COD,2.7,0.19230769230769232,1
287,22,9,9,4,COD,4.3,1.0,1
9550,57,17,4,1,COD,4.4,0.23529411764705882,0
6016,36,26,8,1,UPI,4.8,0.3076923076923077,1
5670,35,3,0,7,COD,3.1,0.0,1
6476,48,24,1,2,COD,3.5,0.041666666666666664,0
5939,50,6,1,7,UPI,3.1,0.16666666666666666,1
4473,64,5,3,7,COD,2.8,0.6,1
9773,35,5,0,10,UPI,4.3,0.0,1
6723,56,22,0,9,CARD,3.0,0.0,1
5203,33,15,10,7,UPI,3.3,0.6666666666666666,1
8238,33,23,0,1,UPI,3.2,0.0,0
6806,64,17,6,8,UPI,4.1,0.35294117647058826,1
2264,55,9,2,8,UPI,4.8,0.2222222222222222,0
5515,58,3,1,4,COD,4.0,0.3333333333333333,0
517,24,20,1,8,CARD,3.4,0.05,0
1702,31,26,8,4,COD,4.3,0.3076923076923077,0
6330,60,17,2,8,COD,3.9,0.11764705882352941,1
7619,42,29,1,5,UPI,2.2,0.034482758620689655,0
2242,49,27,7,4,COD,2.3,0.25925925925925924,1
4798,55,10,9,6,COD,2.1,0.9,1
318,39,3,1,2,COD,3.4,0.3333333333333333,0
909,33,18,5,2,COD,4.5,0.2777777777777778,0
3757,46,18,9,2,COD,2.9,0.5,1
3450,33,30,10,9,COD,3.2,0.3333333333333333,1
8261,29,17,6,10,UPI,4.7,0.35294117647058826,1
8809,34,24,6,3,CARD,4.5,0.25,1
2803,54,3,2,10,COD,4.0,0.6666666666666666,1
1301,44,3,0,4,CARD,2.8,0.0,0
4621,42,6,6,10,COD,2.4,1.0,1
8057,30,13,5,8,COD,2.0,0.38461538461538464,1
8377,25,24,3,4,COD,2.3,0.125,1
6282,22,29,10,10,UPI,2.9,0.3448275862068966,1
6858,29,15,8,10,COD,3.7,0.5333333333333333,1
2461,58,25,5,7,UPI,2.2,0.2,1
8221,20,9,3,5,UPI,2.4,0.3333333333333333,0
708,52,4,3,9,UPI,2.5,0.75,1
2579,50,14,2,4,UPI,3.9,0.14285714285714285,0
9079,39,5,3,3,CARD,3.8,0.6,1
4952,61,2,2,2,COD,3.7,1.0,1
9684,26,11,1,1,COD,2.8,0.09090909090909091,0
5695,58,9,4,6,UPI,3.1,0.4444444444444444,1
3409,35,24,1,10,UPI,2.3,0.041666666666666664,0
7598,46,3,1,2,COD,2.7,0.3333333333333333,1
6943,56,27,2,8,COD,4.7,0.07407407407407407,1
5848,44,28,5,6,UPI,4.9,0.17857142857142858,1
5371,53,29,10,5,COD,3.9,0.3448275862068966,1
8090,62,9,9,2,COD,4.8,1.0,1
524,34,3,0,7,CARD,3.9,0.0,1
3757,51,25,0,2,UPI,2.1,0.0,1
3787,63,2,1,5,UPI,5.0,0.5,0
351,20,12,8,2,UPI,2.3,0.6666666666666666,1
1154,22,10,10,10,CARD,4.0,1.0,1
4554,31,9,3,2,COD,2.8,0.3333333333333333,1
7360,20,15,10,7,COD,3.2,0.6666666666666666,1
9583,40,8,1,9,UPI,3.9,0.125,0
887,56,25,3,5,UPI,3.3,0.12,0
8701,47,5,0,7,COD,2.8,0.0,1
9894,62,11,2,4,CARD,3.0,0.18181818181818182,1
3327,40,27,9,2,UPI,3.0,0.3333333333333333,0
6963,44,2,0,3,COD,4.9,0.0,0
3595,27,24,9,2,COD,4.4,0.375,1
9205,42,28,4,5,COD,3.4,0.14285714285714285,0
1045,30,15,10,6,UPI,2.6,0.6666666666666666,1
1364,33,6,5,7,CARD,4.4,0.8333333333333334,0
6104,58,8,2,3,COD,2.5,0.25,1
5560,51,27,4,4,CARD,2.6,0.14814814814814814,0
554,54,5,2,8,CARD,3.1,0.4,0
2072,39,16,7,4,UPI,4.6,0.4375,0
2224,34,26,5,7,UPI,2.4,0.19230769230769232,0
3017,40,18,3,6,COD,2.4,0.16666666666666666,0
4032,53,6,1,7,UPI,3.5,0.16666666666666666,0
8457,26,5,5,1,COD,2.8,1.0,1
2781,19,28,8,3,UPI,3.7,0.2857142857142857,0
9782,49,16,0,6,COD,3.4,0.0,1
9522,39,13,0,3,CARD,3.3,0.0,0
2686,60,28,3,7,CARD,2.3,0.10714285714285714,0
9226,30,5,0,9,COD,2.4,0.0,0
8618,25,13,8,3,COD,4.5,0.6153846153846154,1
2643,18,17,3,1,UPI,4.7,0.17647058823529413,0
9119,34,18,2,10,UPI,2.7,0.1111111111111111,0
1236,29,8,0,6,COD,2.3,0.0,0
8884,21,13,9,1,UPI,2.2,0.6923076923076923,0
7635,30,30,3,1,COD,3.8,0.1,0
1748,48,29,8,8,COD,4.1,0.27586206896551724,1
9535,58,19,9,9,COD,3.1,0.47368421052631576,1
5265,24,26,5,2,COD,4.0,0.19230769230769232,1
6696,40,3,3,9,UPI,4.1,1.0,1
6383,41,24,5,5,CARD,4.8,0.20833333333333334,1
4157,22,8,0,8,COD,2.2,0.0,1
3607,22,2,1,7,UPI,2.6,0.5,1
839,34,8,1,7,COD,2.2,0.125,0
372,47,27,10,4,UPI,4.6,0.37037037037037035,1
5866,26,13,5,2,COD,4.4,0.38461538461538464,1
4554,23,13,1,5,UPI,3.7,0.07692307692307693,1
4159,42,1,0,3,CARD,2.3,0.0,0
8908,36,6,3,9,COD,2.8,0.5,1
8914,33,24,10,6,UPI,2.9,0.4166666666666667,1
3086,38,19,4,1,COD,3.7,0.21052631578947367,1
2364,19,16,8,3,COD,2.8,0.5,1
4145,27,8,3,4,COD,2.2,0.375,1
5435,33,28,10,9,COD,4.2,0.35714285714285715,1
7946,54,1,0,6,COD,2.9,0.0,1
2790,32,27,10,4,COD,3.4,0.37037037037037035,1
7954,30,27,9,1,COD,2.4,0.3333333333333333,0
5134,30,16,2,8,COD,4.4,0.125,1
4276,49,9,7,2,UPI,3.7,0.7777777777777778,0
5385,62,13,0,8,CARD,4.7,0.0,0
1293,64,11,10,6,COD,3.5,0.9090909090909091,1
4080,63,13,8,8,COD,4.8,0.6153846153846154,0
6759,25,25,8,6,COD,4.7,0.32,1
2985,60,21,9,5,CARD,3.7,0.42857142857142855,0
6265,35,10,1,5,UPI,4.8,0.1,1
6739,53,4,3,10,UPI,3.0,0.75,1
1774,43,27,7,10,COD,3.1,0.25925925925925924,1
5876,27,6,6,8,COD,2.1,1.0,1
8260,48,28,0,7,COD,3.8,0.0,0
4190,50,7,4,8,CARD,4.2,0.5714285714285714,1
5410,46,5,3,8,CARD,4.3,0.6,1
5045,22,11,0,7,COD,2.4,0.0,0
9485,30,13,8,2,UPI,3.3,0.6153846153846154,1
1389,18,26,4,9,COD,2.5,0.15384615384615385,0
2889,40,25,10,7,COD,4.0,0.4,1
4295,57,19,1,6,CARD,2.5,0.05263157894736842,0
2075,20,23,7,9,UPI,4.7,0.30434782608695654,1
7968,20,10,10,1,COD,2.7,1.0,1
3606,24,10,1,2,COD,2.9,0.1,0
4132,53,11,2,1,CARD,4.6,0.18181818181818182,0
9999,52,21,9,10,UPI,3.4,0.42857142857142855,0
8440,32,30,0,3,UPI,2.1,0.0,0
5608,57,7,2,5,COD,3.5,0.2857142857142857,1
4061,20,18,1,1,COD,2.3,0.05555555555555555,0
7606,46,4,1,4,CARD,5.0,0.25,1
3033,47,2,1,8,UPI,3.8,0.5,1
5485,56,14,5,6,COD,2.8,0.35714285714285715,1
9789,35,13,2,1,UPI,3.7,0.15384615384615385,1
7845,28,29,3,1,UPI,2.2,0.10344827586206896,0
9223,60,12,10,3,COD,4.4,0.8333333333333334,1
4977,55,7,6,10,COD,4.8,0.8571428571428571,1
2935,57,2,0,8,UPI,4.6,0.0,0
8473,18,13,7,8,UPI,3.0,0.5384615384615384,1
8478,46,14,2,3,UPI,3.0,0.14285714285714285,0
6568,27,27,9,7,CARD,2.1,0.3333333333333333,1
1021,45,17,5,3,COD,4.0,0.29411764705882354,0
7725,48,9,0,4,COD,3.6,0.0,0
362,36,17,6,9,CARD,3.4,0.35294117647058826,0
7977,20,8,7,4,COD,4.7,0.875,1
2132,53,2,2,3,UPI,2.5,1.0,1
3735,60,28,7,5,UPI,2.0,0.25,0
6156,32,24,2,7,UPI,2.2,0.08333333333333333,1
3646,50,13,9,5,COD,2.7,0.6923076923076923,1
2990,58,3,0,4,UPI,2.1,0.0,0
2907,60,16,8,8,CARD,3.5,0.5,1
8159,62,6,4,4,UPI,2.9,0.6666666666666666,1
4133,43,19,5,2,UPI,2.5,0.2631578947368421,1
3585,33,30,10,10,COD,4.3,0.3333333333333333,1
6836,53,7,0,6,COD,2.6,0.0,0
1122,50,10,6,2,COD,4.1,0.6,1
8289,37,9,0,3,COD,3.0,0.0,1
9974,30,2,0,1,CARD,3.5,0.0,1
764,50,28,5,5,UPI,4.8,0.17857142857142858,0
3458,22,28,4,9,UPI,2.1,0.14285714285714285,1
2700,54,15,8,2,UPI,3.5,0.5333333333333333,1
4766,31,30,1,7,COD,4.6,0.03333333333333333,1
9379,44,5,2,5,CARD,3.8,0.4,1
7081,40,29,4,2,COD,2.8,0.13793103448275862,1
3836,31,22,1,8,COD,3.2,0.045454545454545456,0
6230,57,4,4,6,UPI,4.0,1.0,1
423,21,20,9,4,CARD,4.7,0.45,1
6497,56,4,2,4,CARD,2.1,0.5,1
550,36,18,10,2,COD,2.2,0.5555555555555556,1
7514,64,4,3,3,CARD,3.0,0.75,1
2128,21,27,5,7,COD,2.7,0.18518518518518517,1
7943,47,17,9,3,COD,2.8,0.5294117647058824,1
8740,36,12,7,5,CARD,2.7,0.5833333333333334,1
4932,48,22,3,10,CARD,2.6,0.13636363636363635,1
1217,48,17,1,6,UPI,2.4,0.058823529411764705,0
2426,26,10,10,6,UPI,4.8,1.0,1
7406,30,22,4,4,CARD,2.4,0.18181818181818182,0
7370,31,1,0,6,UPI,2.6,0.0,0
6407,63,22,1,3,CARD,2.7,0.045454545454545456,0
2619,27,26,1,7,UPI,4.8,0.038461538461538464,0
6440,48,24,5,7,CARD,4.3,0.20833333333333334,1
2093,54,27,10,4,CARD,4.4,0.37037037037037035,0
5522,40,18,9,2,COD,2.3,0.5,1
7918,44,18,8,7,CARD,4.5,0.4444444444444444,1
7078,23,14,3,3,UPI,3.2,0.21428571428571427,0
1325,43,15,5,1,COD,2.8,0.3333333333333333,1
3317,19,29,6,2,UPI,3.7,0.20689655172413793,1
4361,62,12,10,10,COD,4.5,0.8333333333333334,1
4242,30,4,3,9,UPI,4.3,0.75,0
4633,36,27,0,8,CARD,4.7,0.0,0
8838,18,3,2,6,COD,4.8,0.6666666666666666,1
2858,57,20,2,6,COD,2.7,0.1,1
3683,49,29,5,1,CARD,3.3,0.1724137931034483,0
3144,39,12,1,2,COD,2.0,0.08333333333333333,0
7410,46,7,0,4,COD,4.6,0.0,0
7853,19,29,0,3,COD,2.5,0.0,0
8987,57,11,5,1,UPI,4.6,0.45454545454545453,1
2186,55,1,1,8,UPI,3.0,1.0,1
1274,28,6,4,7,CARD,3.1,0.6666666666666666,1
4505,34,15,4,4,UPI,2.1,0.26666666666666666,1
3207,60,15,0,9,CARD,3.0,0.0,1
1169,25,19,9,4,UPI,4.7,0.47368421052631576,1
8972,39,11,4,1,COD,2.1,0.36363636363636365,1
3024,21,26,1,10,UPI,3.2,0.038461538461538464,0
1411,28,23,6,1,UPI,2.1,0.2608695652173913,1
429,25,26,2,1,UPI,3.1,0.07692307692307693,0
4484,26,2,0,1,COD,2.5,0.0,1
3385,43,14,3,4,COD,2.8,0.21428571428571427,1
701,19,2,2,1,COD,4.6,1.0,1
248,33,29,2,2,COD,3.3,0.06896551724137931,0
3766,48,4,3,4,UPI,2.8,0.75,1
3255,23,17,4,7,COD,3.8,0.23529411764705882,1
9080,38,3,0,2,UPI,2.4,0.0,1
586,43,13,3,8,COD,2.8,0.23076923076923078,1
1169,36,9,7,7,COD,3.6,0.7777777777777778,0
9397,45,7,1,9,UPI,2.7,0.14285714285714285,1
6020,25,15,6,6,COD,4.0,0.4,1
3252,31,23,8,4,CARD,3.5,0.34782608695652173,1
7597,41,29,4,6,COD,4.3,0.13793103448275862,1
2502,61,29,9,4,COD,4.8,0.3103448275862069,0
2483,54,11,3,7,CARD,2.3,0.2727272727272727,1
9999,43,20,7,9,UPI,3.0,0.35,0
4566,48,2,0,3,COD,3.0,0.0,0
322,49,15,6,3,COD,2.5,0.4,1
6999,58,14,6,2,UPI,4.4,0.42857142857142855,0
9672,19,20,4,1,CARD,4.3,0.2,0
3927,42,22,3,1,CARD,3.5,0.13636363636363635,1
8650,61,11,9,3,COD,3.6,0.8181818181818182,1
9339,19,27,0,7,CARD,2.2,0.0,0
5158,59,3,1,9,COD,3.7,0.3333333333333333,1
724,18,17,9,2,COD,4.4,0.5294117647058824,1
9279,53,30,6,7,CARD,3.7,0.2,1
8599,29,12,0,1,COD,2.8,0.0,0
348,26,24,0,2,COD,4.0,0.0,0
8201,53,28,4,6,COD,3.1,0.14285714285714285,1
637,58,29,8,5,COD,3.6,0.27586206896551724,1
3949,45,21,5,8,UPI,3.5,0.23809523809523808,1
8386,55,15,2,2,UPI,3.1,0.13333333333333333,0
4653,50,16,2,1,COD,4.2,0.125,0
5536,59,5,5,7,UPI,4.7,1.0,1
4751,63,27,8,6,CARD,2.0,0.2962962962962963,1
3023,39,20,5,8,CARD,4.8,0.25,0
5928,42,6,4,8,COD,3.5,0.6666666666666666,1
8877,35,19,9,2,CARD,4.1,0.47368421052631576,1
8591,23,25,6,8,UPI,4.6,0.24,0
2182,35,5,0,6,COD,3.4,0.0,1
7196,33,3,3,9,COD,4.5,1.0,1
9863,32,27,6,7,COD,2.5,0.2222222222222222,1
2511,25,1,1,2,UPI,2.5,1.0,1
7425,30,26,2,8,COD,4.0,0.07692307692307693,0
9913,60,28,8,9,UPI,4.6,0.2857142857142857,1
804,24,6,6,7,COD,4.7,1.0,1
8375,34,15,5,4,CARD,3.9,0.3333333333333333,1
5985,49,2,0,9,COD,3.6,0.0,0
9809,39,29,4,4,CARD,3.0,0.13793103448275862,1
4797,30,3,2,4,CARD,4.9,0.6666666666666666,0
7959,64,17,3,9,COD,3.0,0.17647058823529413,1
7732,40,25,6,8,UPI,4.2,0.24,1
8940,46,24,0,4,COD,3.6,0.0,0
1038,39,12,6,8,CARD,3.8,0.5,1
4015,18,18,7,8,UPI,3.2,0.3888888888888889,1
1047,46,15,4,7,COD,4.9,0.26666666666666666,0
4909,22,12,1,10,COD,3.7,0.08333333333333333,1
4707,52,16,4,6,COD,4.8,0.25,0
6775,27,27,5,8,CARD,2.0,0.18518518518518517,1
4973,36,8,1,7,UPI,3.7,0.125,0
4668,54,28,5,5,CARD,4.2,0.17857142857142858,0
5392,24,14,5,4,COD,4.2,0.35714285714285715,1
3520,63,25,0,2,COD,4.7,0.0,1
4898,52,17,0,8,CARD,2.0,0.0,1
4511,62,29,10,9,COD,2.0,0.3448275862068966,1
3873,30,21,9,4,CARD,3.4,0.42857142857142855,1
1764,27,8,2,4,COD,2.1,0.25,1
2040,19,15,9,5,COD,4.9,0.6,1
6258,23,27,9,2,UPI,2.7,0.3333333333333333,1
7331,25,14,2,7,CARD,3.4,0.14285714285714285,0
926,53,18,3,5,CARD,2.2,0.16666666666666666,1
9636,42,20,1,6,COD,3.6,0.05,1
6897,61,7,0,4,COD,3.1,0.0,0
9457,64,3,1,8,UPI,2.1,0.3333333333333333,1
482,57,29,10,8,UPI,3.0,0.3448275862068966,1
1281,24,12,6,5,UPI,3.2,0.5,1
4085,63,21,6,6,COD,5.0,0.2857142857142857,1
3081,40,24,5,3,CARD,2.6,0.20833333333333334,1
3170,36,28,2,1,UPI,3.6,0.07142857142857142,0
9544,63,26,5,9,CARD,5.0,0.19230769230769232,1
7185,39,3,2,9,UPI,4.4,0.6666666666666666,1
1147,30,20,7,3,COD,5.0,0.35,1
4960,38,14,7,4,CARD,4.9,0.5,1
266,18,15,10,7,UPI,3.5,0.6666666666666666,1
9028,36,25,8,2,CARD,4.1,0.32,0
8705,50,30,0,3,CARD,2.3,0.0,0
764,21,14,0,6,UPI,3.3,0.0,1
9993,59,7,2,8,UPI,4.4,0.2857142857142857,1
9217,20,17,2,1,COD,3.5,0.11764705882352941,1
3870,44,30,9,4,COD,4.1,0.3,1
9417,58,12,7,1,COD,4.2,0.5833333333333334,1
2451,52,20,9,2,COD,2.8,0.45,1
1004,45,4,0,8,COD,4.6,0.0,0
4831,23,9,1,6,COD,3.4,0.1111111111111111,0
9783,23,6,1,9,COD,2.6,0.16666666666666666,1
1435,61,16,2,2,COD,4.6,0.125,1
6920,40,25,5,3,COD,3.3,0.2,1
7106,50,28,0,9,COD,4.3,0.0,1
6216,33,22,1,9,UPI,3.6,0.045454545454545456,0
3749,41,22,0,6,UPI,3.1,0.0,0
8138,22,21,4,3,COD,4.4,0.19047619047619047,1
4341,58,21,6,5,UPI,3.8,0.2857142857142857,0
7166,59,2,1,2,CARD,3.2,0.5,1
9746,30,24,0,7,COD,2.3,0.0,1
5535,64,8,6,10,UPI,4.7,0.75,1
5277,29,11,4,8,CARD,2.1,0.36363636363636365,1
5811,22,13,9,6,CARD,4.6,0.6923076923076923,1
8289,54,17,0,8,COD,3.1,0.0,1
3092,48,8,2,2,UPI,3.9,0.25,0
5777,45,21,6,3,COD,4.8,0.2857142857142857,1
3818,45,18,9,7,UPI,2.5,0.5,1
1759,47,30,0,10,CARD,3.7,0.0,0
6883,35,18,6,1,UPI,4.3,0.3333333333333333,0
1707,61,14,4,7,CARD,4.3,0.2857142857142857,1
2263,44,15,0,6,COD,3.6,0.0,0
3842,52,6,0,8,CARD,3.9,0.0,1
2200,43,11,0,7,UPI,4.3,0.0,1
1494,56,13,10,4,COD,4.5,0.7692307692307693,1
4265,35,25,8,3,UPI,4.3,0.32,0
8214,50,1,0,3,COD,3.1,0.0,1
1803,42,28,2,4,COD,5.0,0.07142857142857142,0
1522,48,6,6,9,CARD,3.3,1.0,1
6156,54,9,4,9,COD,2.1,0.4444444444444444,1
2641,19,8,8,2,UPI,3.1,1.0,1
1298,50,11,5,5,COD,2.4,0.45454545454545453,1
5273,56,22,8,1,COD,2.4,0.36363636363636365,0
9897,60,19,7,4,CARD,2.8,0.3684210526315789,1
9518,60,24,7,2,COD,2.2,0.2916666666666667,1
8688,49,9,0,8,UPI,4.1,0.0,0
3987,35,17,8,4,UPI,2.2,0.47058823529411764,1
2296,34,12,5,5,UPI,2.6,0.4166666666666667,1
2408,51,25,8,4,CARD,2.3,0.32,1
6188,56,14,2,5,UPI,2.2,0.14285714285714285,1
375,24,15,2,5,COD,2.8,0.13333333333333333,1
7369,59,16,5,5,CARD,3.7,0.3125,1
6214,52,22,8,3,COD,4.9,0.36363636363636365,1
1867,47,22,6,7,UPI,4.6,0.2727272727272727,1
9067,29,28,2,3,CARD,4.6,0.07142857142857142,0
2023,52,20,2,2,UPI,2.5,0.1,0
5347,28,1,1,3,CARD,2.8,1.0,1
1556,61,10,8,3,UPI,2.2,0.8,1
3272,21,8,2,8,CARD,4.3,0.25,1
3459,42,18,10,4,CARD,2.2,0.5555555555555556,1
6399,49,28,4,3,COD,3.7,0.14285714285714285,1
746,37,1,1,10,COD,2.7,1.0,1
5431,48,2,1,5,UPI,2.7,0.5,1
8165,21,1,0,4,UPI,5.0,0.0,1
2283,55,1,1,9,COD,4.3,1.0,1
2240,64,9,1,8,COD,4.5,0.1111111111111111,0
4734,18,13,2,7,COD,3.7,0.15384615384615385,1
1952,20,30,1,8,CARD,4.6,0.03333333333333333,1
2049,54,1,1,5,UPI,3.9,1.0,1
2842,39,13,7,4,COD,4.8,0.5384615384615384,1
1800,34,20,5,7,COD,2.8,0.25,1
4602,31,26,5,1,COD,3.8,0.19230769230769232,1
3999,58,22,8,6,COD,4.1,0.36363636363636365,1
818,52,7,7,8,COD,3.2,1.0,1
1332,30,2,2,7,CARD,4.6,1.0,1
5691,52,6,3,2,CARD,4.9,0.5,1
5995,60,7,3,7,COD,3.5,0.42857142857142855,1
7833,19,26,8,6,COD,3.2,0.3076923076923077,1
1687,64,14,0,5,COD,3.4,0.0,0
8048,30,26,1,4,UPI,4.6,0.038461538461538464,0
5209,33,18,1,1,COD,3.9,0.05555555555555555,1
9949,35,15,5,2,COD,2.1,0.3333333333333333,1
2313,24,2,2,7,COD,3.6,1.0,1
1244,62,10,3,10,UPI,2.1,0.3,1
2631,53,23,10,3,UPI,4.3,0.43478260869565216,1
8179,58,12,9,5,UPI,3.0,0.75,1
1782,47,17,2,8,COD,3.4,0.11764705882352941,1
1508,59,8,2,8,CARD,4.4,0.25,1
5117,58,11,2,6,CARD,2.1,0.18181818181818182,0
8993,24,29,5,5,COD,2.5,0.1724137931034483,1
1820,32,3,1,2,COD,3.2,0.3333333333333333,0
7703,57,27,7,9,UPI,2.7,0.25925925925925924,1
4966,36,6,2,1,COD,3.0,0.3333333333333333,0
5562,60,9,6,2,COD,5.0,0.6666666666666666,1
5392,54,6,5,1,UPI,4.5,0.8333333333333334,1
6822,19,9,3,4,UPI,4.7,0.3333333333333333,1
6293,59,7,2,4,COD,4.8,0.2857142857142857,1
6904,30,9,3,5,UPI,3.0,0.3333333333333333,1
300,57,18,10,5,CARD,2.9,0.5555555555555556,1
6857,58,12,9,8,COD,2.7,0.75,1
6075,60,8,1,3,UPI,4.5,0.125,0
4471,60,8,0,6,COD,4.0,0.0,0
437,48,18,8,3,COD,2.7,0.4444444444444444,1
7426,33,28,1,2,UPI,3.1,0.03571428571428571,1
8232,59,30,7,8,COD,3.5,0.23333333333333334,1
5418,61,20,8,1,COD,3.6,0.4,1
4225,23,30,3,9,COD,4.7,0.1,0
6273,45,15,7,7,UPI,3.1,0.4666666666666667,1
2742,49,27,8,10,UPI,4.7,0.2962962962962963,0
1737,61,7,1,4,COD,3.3,0.14285714285714285,0
954,27,11,9,3,UPI,4.2,0.8181818181818182,1
7596,35,20,4,6,COD,4.8,0.2,1
8023,21,16,6,9,UPI,4.7,0.375,1
5707,26,4,1,9,COD,2.2,0.25,1
4435,24,6,3,4,UPI,2.6,0.5,1
740,25,26,0,10,CARD,3.4,0.0,0
5710,60,22,2,5,CARD,3.3,0.09090909090909091,0
8661,24,26,4,9,COD,3.9,0.15384615384615385,1
8126,58,3,2,2,CARD,4.8,0.6666666666666666,0
5331,57,9,6,2,COD,2.3,0.6666666666666666,1
8897,20,28,8,5,CARD,3.4,0.2857142857142857,0
1329,34,10,5,1,COD,2.6,0.5,1
3345,19,14,9,8,COD,4.7,0.6428571428571429,1
8753,32,11,0,5,COD,4.9,0.0,1
3920,63,18,6,10,COD,3.4,0.3333333333333333,1
9848,46,22,2,2,UPI,2.3,0.09090909090909091,0
4267,39,12,4,9,CARD,4.4,0.3333333333333333,1
4395,21,23,9,2,UPI,4.1,0.391304347826087,0
9444,23,12,3,7,UPI,3.1,0.25,1
7481,55,13,9,8,UPI,4.7,0.6923076923076923,1
2709,43,25,4,6,COD,4.9,0.16,1
5216,28,13,4,7,COD,3.7,0.3076923076923077,1
6733,43,19,5,1,COD,3.7,0.2631578947368421,1
4927,34,26,9,4,COD,2.9,0.34615384615384615,1
881,41,19,9,7,COD,3.8,0.47368421052631576,0
4132,45,23,10,1,COD,3.3,0.43478260869565216,1
5760,52,14,5,1,COD,2.9,0.35714285714285715,1
4216,48,4,2,6,COD,2.2,0.5,1
7539,30,13,8,4,CARD,2.8,0.6153846153846154,1
919,52,8,7,3,COD,2.6,0.875,1
274,33,29,10,5,UPI,3.6,0.3448275862068966,0
9685,32,23,1,9,UPI,3.8,0.043478260869565216,1
4357,60,21,9,10,UPI,3.8,0.42857142857142855,1
8711,35,23,10,10,COD,3.2,0.43478260869565216,1
2349,64,19,0,10,COD,3.3,0.0,0
9844,54,12,9,3,COD,4.5,0.75,1
9947,58,18,1,5,COD,3.4,0.05555555555555555,1
6913,44,6,1,10,COD,5.0,0.16666666666666666,1
4407,52,18,2,5,UPI,3.3,0.1111111111111111,0
7341,62,19,9,9,UPI,3.9,0.47368421052631576,1
8852,52,22,6,10,UPI,2.2,0.2727272727272727,1
9278,45,5,1,4,COD,4.0,0.2,0
4136,56,24,0,1,COD,4.6,0.0,0
9507,55,9,5,10,CARD,4.8,0.5555555555555556,1
1275,26,27,8,5,COD,5.0,0.2962962962962963,1
4076,29,3,2,1,UPI,2.8,0.6666666666666666,1
4815,32,28,2,6,UPI,3.7,0.07142857142857142,0
7465,38,10,5,10,COD,3.4,0.5,1
6579,52,19,2,10,COD,3.7,0.10526315789473684,1
9318,59,3,1,7,UPI,2.5,0.3333333333333333,1
4852,50,29,0,1,COD,4.6,0.0,1
6992,36,29,4,10,COD,4.7,0.13793103448275862,1
9447,40,22,9,4,COD,3.3,0.4090909090909091,0
7656,30,15,10,9,COD,2.8,0.6666666666666666,0
4874,61,1,1,1,UPI,2.4,1.0,0
741,18,7,6,9,CARD,4.1,0.8571428571428571,1
2361,46,12,5,8,COD,2.9,0.4166666666666667,1
2451,41,17,9,5,CARD,4.7,0.5294117647058824,1
9444,33,30,6,6,CARD,4.0,0.2,1
4769,42,21,4,7,CARD,3.9,0.19047619047619047,0
2944,40,26,3,4,CARD,3.7,0.11538461538461539,1
6241,45,29,6,6,COD,2.1,0.20689655172413793,0
4875,64,24,6,7,COD,4.8,0.25,1
1760,33,20,5,6,UPI,3.9,0.25,0
1364,60,5,3,6,UPI,5.0,0.6,1
5619,55,4,1,2,CARD,3.6,0.25,1
2922,28,28,4,5,CARD,4.1,0.14285714285714285,0
670,20,12,3,3,UPI,2.2,0.25,0
9808,32,30,0,7,COD,3.9,0.0,1
1668,18,20,7,4,COD,4.3,0.35,1
8125,24,28,0,1,COD,4.3,0.0,0
1008,18,24,4,6,UPI,4.3,0.16666666666666666,0
8563,49,18,5,6,UPI,2.7,0.2777777777777778,0
6919,26,17,5,7,CARD,4.9,0.29411764705882354,1
5273,46,19,4,8,UPI,5.0,0.21052631578947367,1
8212,43,9,2,3,CARD,2.2,0.2222222222222222,0
1845,40,4,4,6,UPI,4.8,1.0,0
8449,62,26,7,10,CARD,2.9,0.2692307692307692,0
1329,60,21,1,2,COD,4.1,0.047619047619047616,0
1553,46,2,1,9,CARD,3.0,0.5,0
967,55,4,0,2,UPI,4.9,0.0,0
4095,50,2,1,3,COD,2.3,0.5,1
9074,24,15,10,10,COD,3.5,0.6666666666666666,1
3654,29,2,2,2,CARD,3.3,1.0,1
7529,48,4,4,9,COD,3.0,1.0,1
1990,49,6,6,1,UPI,3.9,1.0,1
9869,37,7,7,5,COD,2.4,1.0,1
1085,34,10,5,1,UPI,4.1,0.5,0
7934,53,19,1,5,CARD,4.9,0.05263157894736842,0
4106,20,19,1,8,COD,4.4,0.05263157894736842,1
4692,18,26,7,8,COD,4.6,0.2692307692307692,1
9930,44,22,10,8,CARD,3.1,0.45454545454545453,0
2273,64,29,0,2,UPI,3.0,0.0,0
512,57,12,5,8,CARD,3.6,0.4166666666666667,0
6469,50,3,0,5,COD,2.1,0.0,1
5517,37,13,5,1,COD,4.8,0.38461538461538464,1
